text,cmp_code,eu_code,pos,party,date,language,source,has_eu_code,is_primary_doc,may_contradict_core_dataset,md5sum_text,url_original,md5sum_original,annotations,handbook,is_copy_of,title,translation_en,id
The British people achieved magnificent things in the 20th century.,NA,NA,27,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"But for too long, our strengths have been undermined by weaknesses of elitism and snobbery, vested interests and social division, complacency bred by harking back to the past.",NA,NA,28,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"We achieved spurts of economic growth, but inflation would then get out of control.",NA,NA,29,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"Our welfare state was founded to offer security, but its progress was stalled.",NA,NA,30,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"We reached out to Europe, then drew back to become semi-detached.",NA,NA,31,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
It is as if a glass ceiling has stopped us fulfilling our potential.,NA,NA,32,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"In the 21st century, we have the opportunity to break through that glass ceiling, because our historic strengths match the demands of the modern world.",NA,NA,33,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
We can use our openness and entrepreneurial flair to become a global centre in the knowledge economy.,NA,NA,34,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"We can use our sense of fair play and mutual responsibility to be a strong, dynamic, multiracial society held together by strong values.",NA,NA,35,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"We can use our historic and geographical position to link Europe and America, and help the developing world.",NA,NA,36,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"The key to tapping our strengths, to breaking through this glass ceiling, is contained in a simple but hard-to-achieve idea, set out at the heart of our party’s constitution: the determination to put power, wealth and opportunity in the hands of the many, not the few.",NA,NA,37,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"I know as well as anyone that we have just begun; millions of hard-working families want, need and deserve more.",NA,NA,38,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"That means more change in a second term, not less – to extend opportunity for all.",NA,NA,39,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
We reject the quiet life.,NA,NA,40,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
We must secure a mandate for change.,NA,NA,41,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
Ten goals for 2010:,NA,NA,42,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
• Long-term economic stability.,NA,NA,43,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
• Rising living standards for all.,NA,NA,44,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
•Expanded higher education as we raise standards in secondary schools.,NA,NA,45,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"• A healthier nation with fast treatment, free at the point of use.",NA,NA,46,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
•Full employment in every region.,NA,NA,47,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"• Opportunity for all children, security for all pensioners.",NA,NA,48,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
• A modern criminal justice system.,NA,NA,49,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
• Strong and accountable local government.,NA,NA,50,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
• British ideas leading a reformed and enlarged Europe.,NA,NA,51,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
• Global poverty and climate change tackled.,NA,NA,52,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
Shifting the odds for hard-working families.,NA,NA,53,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"In 1997 we promised a start, not a revolution.",NA,NA,54,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
We made five specific five-year pledges.,NA,NA,55,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"Three have been completed early; all will be completed within five years, as we promised.",NA,NA,56,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"Each pledge is matched by further achievement: the lowest inflation and unemployment for a generation; one million new jobs; over 17,000 extra nurses, the best primary school test results ever and, as the British Crime Survey shows, crime is down by ten per cent.",NA,NA,57,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
We also offered a ten-point contract to the British people.,NA,NA,58,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
The results are at the back of this manifesto.,NA,NA,59,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
Not everything has gone right – it never does.,NA,NA,60,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"But we are getting there, easing burdens and extending opportunities, by choice not chance.",NA,NA,61,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
Economic instability wrecks the lives of hard-working families.,NA,NA,62,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
So we chose to put the public finances right.,NA,NA,63,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
It meant tough decisions that were opposed by the Conservatives.,NA,NA,64,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"But today the economy is stable and growing, and interest rates are nearly half the level they averaged under the Conservatives.",NA,NA,65,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
Unemployment steals dignity.,NA,NA,66,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
So we chose to introduce a windfall tax on the excess profits of the privatised utilities and to use the money to help unemployed people back to work.,NA,NA,67,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"That was opposed by the Conservatives, who are now pledged to abolish the New Deal.",NA,NA,68,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"But today, youth unemployment is at its lowest level since 1975 and longterm unemployment at its lowest level since 1978.",NA,NA,69,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
Poor education is a cruel injustice.,NA,NA,70,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
So we chose to introduce a new system for teaching the basics in primary schools.,NA,NA,71,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"We met opposition, and the Conservatives want to roll back our programmes.",NA,NA,72,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"But today, primary schools are achieving their best results ever.",NA,NA,73,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
A run-down health service causes insecurity.,NA,NA,74,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"So we chose to reform the NHS, and inject new money.",NA,NA,75,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"Waiting lists and times are now down and falling, and the number of nurses and doctors is now rising.",NA,NA,76,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
Poverty denies basic rights.,NA,NA,77,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
So we chose to reform the welfare state to channel extra money to the poorest pensioners and poorest children.,NA,NA,78,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"Today, single pensioners can look forward to a minimum income of £100 a week and pensioner couples £154, and over one million children have been taken out of poverty.",NA,NA,79,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
The centralisation of power only helps the powerful.,NA,NA,80,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
So we chose to break the suffocating centralisation of British government.,NA,NA,81,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
The UK has been strengthened.,NA,NA,82,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"Today, it is the Conservatives who threaten the stability of the UK with their proposals for two classes of MP.",NA,NA,83,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
"Our Scottish and Welsh manifestos, alongside this one, set out our vision for continued partnership.",NA,NA,84,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
Isolation from Europe does not help anyone.,NA,NA,85,51320,200106,english,MARPOR,FALSE,TRUE,FALSE,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,TRUE,999,NA,Ambitions for Britain,FALSE,51320_200106
