text,cmp_code,eu_code,pos,party,date,language,source,has_eu_code,is_primary_doc,may_contradict_core_dataset,md5sum_text,url_original,md5sum_original,annotations,handbook,is_copy_of,title,translation_en,id
We have to finish the job of sorting out the UK’s public finances //–,414,NA,11,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"but we must do it fairly, making sure the wealthiest pay their fair share.",503,NA,12,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Only the Liberal Democrat plan will keep the UK on track, balancing the books in 2017/18",414,NA,13,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
so we can get back to investing in the public services,504,NA,14,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
and infrastructure that help make our country strong.,411,NA,15,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"In 2020, debt will be falling as a share of our economy for the fourth year in a row, steadily rebuilding our national resilience against future economic shocks.",414,NA,16,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Our economy will be thriving, delivering balanced growth with jobs that last in every nation and region.",410,NA,17,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Government will take a long-term approach to supporting business and industry, helping supply credit, skilled workers and infrastructure.",402,NA,18,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Over a third of UK electricity will come from renewables,",416,NA,19,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"not least from Scottish generators,",416,NA,20,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"and we will be leading the world in the technologies of the future, from electric cars to tidal power.",416,NA,21,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Britain will be the place to be if you want to thrive in advanced manufacturing, science, creative,  digital",411,NA,22,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"and green industries,",501,NA,23,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
and our country will be open to ambitious entrepreneurs and thinkers from overseas.,401,NA,24,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"We will finally be building enough homes, every year, to meet our needs.",503,NA,25,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"By 2020, our plan will bring together a lifetime of opportunities for every generation, enhancing the quality of all our lives.",503,NA,26,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
Mothers and fathers will be able to share the joys and struggles of early parenthood with extended Shared Parental Leave.,503,NA,27,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Free, high-quality childcare will be available the moment parental leave is over.",504,NA,28,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
Education will prosper under the Liberal Democrats.,506,NA,29,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
Young people will leave school and college confident about their future:,506,NA,30,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
we will have doubled the number of businesses hiring apprentices.,411,NA,31,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
Society will be more equal.,503,NA,32,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"A million more women will be enabled to work,",503,NA,33,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"with fairer rules to help everyone juggle family life, caring responsibilities and the world of work.",503,NA,34,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Carers will be treated with respect and given more help, including a bonus of £250 to spend however they choose.",503,NA,35,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
The tax system will be fairer:,503,NA,36,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"people will not pay Income Tax on the first £12,500 they earn,",503,NA,37,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
but strict rules will be in place to make sure the richest pay their fair share and corporations cannot dodge their tax responsibilities.,503,NA,38,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
Targeted green taxes will discourage pollution and reward sustainability.,501,NA,39,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"There will be more jobs in our economy, with steadily higher wages and better employment rights.",701,NA,40,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"With Universal Credit and reforms to disability benefits, it will always pay to work,",701,NA,41,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
and everyone who needs a helping hand will get one.,503,NA,42,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"As you work, and as you save, you will feel confident about life after retirement, too.",701,NA,43,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
Millions more will have a workplace pension.,504,NA,44,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Our ‘triple lock’ will protect the State Pension,",504,NA,45,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
our new single tier pension will mean your savings are your own to keep.,504,NA,46,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Our NHS will have the money it needs,",504,NA,47,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
and the Scottish Parliament will have the resources to make sure mental health will have equal status with physical health.,301,NA,48,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Those facing anxiety and depression will be seen swiftly,",504,NA,49,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
people struggling not to harm themselves will find emergency help at A&E,504,NA,50,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
and teenagers suffering from eating disorders will get the help they need close to home.,504,NA,51,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Five green laws will be on the statute books, protecting nature and wildlife in Britain",501,NA,52,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"and across the world,",501,NA,53,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
cleaning up our air,501,NA,54,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
and helping fight climate change.,501,NA,55,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
People will be more free.,201,NA,56,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
A second Freedoms Act will have embedded citizens’ rights to freedom of speech and protest.,201,NA,57,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"The Human Rights Act will remain, with children’s rights protected in law too.",201,NA,58,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"The culture of everyday sexism will be declining, with young people taught in school about respect in relationships and sexual consent.",503,NA,59,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Online, people will no longer be worried that the government is monitoring their every keystroke:",201,NA,60,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
a Digital Bill of Rights will have enshrined enduring principles of privacy and helped keep the internet open.,201,NA,61,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Our politics will be open, and fairer too.",202,NA,62,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
2020 will be the first General Election in which 16 year olds can vote,202,NA,63,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
– the first generation to cast their first ballot in a fair STV voting system,202,NA,64,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
and the first generation to vote for the House of Lords.,202,NA,65,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
But every 16 year old will know it’s not just UK elections that matter:,301,NA,66,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"Scotland will have home rule powers as proposed by the cross-party Smith Commission,",301,NA,67,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"and comprehensive devolution to Wales and Northern Ireland will be completed too,",301,NA,68,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
keeping the course to a federal UK.,301,NA,69,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"In 2020 Britain will be a force for good in the world, leading global action against climate change,",501,NA,70,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
"tax avoidance and international crime,",605,NA,71,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
working to prevent conflict,106,NA,72,51421,201505,english,MARPOR,FALSE,TRUE,FALSE,9f23c07a81e61778aec746491fd05e22,/down/originals/2016-1/51421_2015.pdf,912b1ac377993854fcd86a8f314dc18d,TRUE,4,NA,Manifesto 2015. Stronger Economy. Fairer Society. Opportunity for Everyone.,FALSE,51421_201505
